frenetic,nkpl/fig09/naive-reachability/EliBackbone-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Epoch-reachability.nkpl,0.056293805
frenetic,nkpl/fig09/naive-reachability/Epoch-reachability.nkpl,0.93
katch,nkpl/fig09/naive-reachability/Ernet-reachability.nkpl,0.503673256
frenetic,nkpl/fig09/naive-reachability/Ernet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Esnet-reachability.nkpl,2.723972479
frenetic,nkpl/fig09/naive-reachability/Esnet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Eunetworks-reachability.nkpl,0.149945202
frenetic,nkpl/fig09/naive-reachability/Eunetworks-reachability.nkpl,51.11
katch,nkpl/fig09/naive-reachability/Evolink-reachability.nkpl,0.651050768
frenetic,nkpl/fig09/naive-reachability/Evolink-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Fatman-reachability.nkpl,0.145083731
frenetic,nkpl/fig09/naive-reachability/Fatman-reachability.nkpl,176.58
katch,nkpl/fig09/naive-reachability/Fccn-reachability.nkpl,0.223233731
frenetic,nkpl/fig09/naive-reachability/Fccn-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Forthnet-reachability.nkpl,1.917157283
frenetic,nkpl/fig09/naive-reachability/Forthnet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Funet-reachability.nkpl,0.291882121
frenetic,nkpl/fig09/naive-reachability/Funet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Gambia-reachability.nkpl,0.443794682
frenetic,nkpl/fig09/naive-reachability/Gambia-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr199901-reachability.nkpl,0.147379186
frenetic,nkpl/fig09/naive-reachability/Garr199901-reachability.nkpl,128.63
katch,nkpl/fig09/naive-reachability/Garr199904-reachability.nkpl,0.259498158
frenetic,nkpl/fig09/naive-reachability/Garr199904-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr199905-reachability.nkpl,0.207728832
frenetic,nkpl/fig09/naive-reachability/Garr199905-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200109-reachability.nkpl,0.201063586
frenetic,nkpl/fig09/naive-reachability/Garr200109-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200112-reachability.nkpl,0.261135909
frenetic,nkpl/fig09/naive-reachability/Garr200112-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200212-reachability.nkpl,0.336688791
frenetic,nkpl/fig09/naive-reachability/Garr200212-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200404-reachability.nkpl,0.19023659
frenetic,nkpl/fig09/naive-reachability/Garr200404-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200902-reachability.nkpl,1.156850316
frenetic,nkpl/fig09/naive-reachability/Garr200902-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200908-reachability.nkpl,1.220900856
frenetic,nkpl/fig09/naive-reachability/Garr200908-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200909-reachability.nkpl,1.299266827
frenetic,nkpl/fig09/naive-reachability/Garr200909-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr200912-reachability.nkpl,1.135587087
frenetic,nkpl/fig09/naive-reachability/Garr200912-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201001-reachability.nkpl,1.216560405
frenetic,nkpl/fig09/naive-reachability/Garr201001-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201003-reachability.nkpl,1.342118413
frenetic,nkpl/fig09/naive-reachability/Garr201003-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201004-reachability.nkpl,1.200839399
frenetic,nkpl/fig09/naive-reachability/Garr201004-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201005-reachability.nkpl,1.408842166
frenetic,nkpl/fig09/naive-reachability/Garr201005-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201007-reachability.nkpl,1.273241329
frenetic,nkpl/fig09/naive-reachability/Garr201007-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201008-reachability.nkpl,1.268033851
frenetic,nkpl/fig09/naive-reachability/Garr201008-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201010-reachability.nkpl,1.312982072
frenetic,nkpl/fig09/naive-reachability/Garr201010-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201012-reachability.nkpl,1.347718374
frenetic,nkpl/fig09/naive-reachability/Garr201012-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201101-reachability.nkpl,1.26218014
frenetic,nkpl/fig09/naive-reachability/Garr201101-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201102-reachability.nkpl,1.724913548
frenetic,nkpl/fig09/naive-reachability/Garr201102-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201103-reachability.nkpl,1.58389045
frenetic,nkpl/fig09/naive-reachability/Garr201103-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201104-reachability.nkpl,1.758044241
frenetic,nkpl/fig09/naive-reachability/Garr201104-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201105-reachability.nkpl,1.794794271
frenetic,nkpl/fig09/naive-reachability/Garr201105-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201107-reachability.nkpl,1.88732962
frenetic,nkpl/fig09/naive-reachability/Garr201107-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201108-reachability.nkpl,2.215446086
frenetic,nkpl/fig09/naive-reachability/Garr201108-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201109-reachability.nkpl,1.901860332
frenetic,nkpl/fig09/naive-reachability/Garr201109-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201110-reachability.nkpl,2.116017236
frenetic,nkpl/fig09/naive-reachability/Garr201110-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201111-reachability.nkpl,2.014943885
frenetic,nkpl/fig09/naive-reachability/Garr201111-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201112-reachability.nkpl,1.674337418
frenetic,nkpl/fig09/naive-reachability/Garr201112-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Garr201201-reachability.nkpl,1.661170474
frenetic,nkpl/fig09/naive-reachability/Garr201201-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Gblnet-reachability.nkpl,0.076080845
frenetic,nkpl/fig09/naive-reachability/Gblnet-reachability.nkpl,3.33
katch,nkpl/fig09/naive-reachability/Geant2001-reachability.nkpl,0.318703253
frenetic,nkpl/fig09/naive-reachability/Geant2001-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Geant2009-reachability.nkpl,0.537421517
frenetic,nkpl/fig09/naive-reachability/Geant2009-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Geant2010-reachability.nkpl,0.714926981
frenetic,nkpl/fig09/naive-reachability/Geant2010-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Geant2012-reachability.nkpl,0.6402481
frenetic,nkpl/fig09/naive-reachability/Geant2012-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Getnet-reachability.nkpl,0.065469999
frenetic,nkpl/fig09/naive-reachability/Getnet-reachability.nkpl,1.80
katch,nkpl/fig09/naive-reachability/Globalcenter-reachability.nkpl,0.087137961
